cpp_mongoose	sqlite3	{"00":02,"0":3}	3	PARSE_ERROR
cpp_nlohmann	go_gjson	00{"0":2,"0":3}	PARSE_ERROR	2
cpp_nlohmann	go_goccy	{"00":02,"0":3}	PARSE_ERROR	3
cpp_nlohmann	go_gojay	{"000":2,"0":3}	3	KEY_NOT_FOUND
cpp_nlohmann	go_json_iterator	{"0":2,"0":[3]}	PARSE_ERROR	[3]
cpp_nlohmann	go_jsonparser	{"0":[2],"0":3}	3	PARSE_ERROR
cpp_nlohmann	java_jackson	{"00":2,"0":3}}	PARSE_ERROR	3
cpp_nlohmann	java_json	{"0":0e2,"0":3}	3	PARSE_ERROR
cpp_nlohmann	lua_cjson	{"00":02,"0":3}	PARSE_ERROR	3
cpp_nlohmann	python_msgspec	{"000":2,"0":3}	3	PARSE_ERROR
cpp_poco	go_gjson	00{"0":2,"0":3}	PARSE_ERROR	2
cpp_poco	go_gojay	{"000":2,"0":3}	3	KEY_NOT_FOUND
cpp_poco	go_jsonparser	{"0":[2],"0":3}	3	PARSE_ERROR
cpp_poco	java_jackson	{"00":2,"0":3}}	PARSE_ERROR	3
cpp_poco	java_json	{"0":0e2,"0":3}	3	PARSE_ERROR
cpp_poco	python_msgspec	{"000":2,"0":3}	3	PARSE_ERROR
cpp_poco	rust_jsonc	{"0":2,"0":"3"}	3	KEY_NOT_FOUND
cpp_yajl	dotnet_newtonsoft	{"00":2,"0":3}"	3	PARSE_ERROR
cpp_yajl	dotnet_std	{"00":2,"0":3}"	3	PARSE_ERROR
cpp_yajl	go_fastjson	{"00":2,"0":3}"	3	PARSE_ERROR
cpp_yajl	go_gjson	00{"0":2,"0":3}	PARSE_ERROR	2
cpp_yajl	go_goccy	{"00":2,"0":3}"	3	PARSE_ERROR
cpp_yajl	go_gojay	{"000":2,"0":3}	3	KEY_NOT_FOUND
cpp_yajl	go_json_iterator	{"00":2,"0":3}"	3	PARSE_ERROR
cpp_yajl	go_jsonparser	{"0":[2],"0":3}	3	PARSE_ERROR
cpp_yajl	go_sonnet	{"00":2,"0":3}"	3	PARSE_ERROR
cpp_yajl	go_std	{"00":2,"0":3}"	3	PARSE_ERROR
cpp_yajl	java_gson	{"00":2,"0":3}"	3	PARSE_ERROR
cpp_yajl	java_jackson	\v{"0":2,"0":3}	3	PARSE_ERROR
cpp_yajl	java_json	{"0":0e2,"0":3}	3	PARSE_ERROR
cpp_yajl	js_json5	{"00":2,"0":3}"	3	PARSE_ERROR
cpp_yajl	js_v8	{"00":2,"0":3}"	3	PARSE_ERROR
cpp_yajl	lua_cjson	{"00":2,"0":3}"	3	PARSE_ERROR
cpp_yajl	php_std	{"00":2,"0":3}"	3	PARSE_ERROR
cpp_yajl	postgres	{"00":2,"0":3}"	3	PARSE_ERROR
