go_gjson          go_fastjson      	{"q\]":2,"q":3}	2	3
go_gjson          go_fastjson      	{"q\c":2,"q":3}	2	3
go_gjson          go_fastjson      	{"q\g":2,"q":3}	2	3
go_gjson          go_fastjson      	{"q\o":2,"q":3}	2	3
go_gjson          go_fastjson      	{"q\q":2,"q":3}	2	3
go_gjson          go_fastjson      	{"q\s":2,"q":3}	2	3
go_gjson          go_fastjson      	{"q\u":2,"q":3}	2	3
go_gjson          go_fastjson      	{"😀\#":2,"😀":3}	2	3
go_gjson          go_fastjson      	{"😀\0":2,"😀":3}	2	3
go_gjson          go_fastjson      	{"😀\]":2,"😀":3}	2	3
go_gjson          go_fastjson      	{"😀\c":2,"😀":3}	2	3
go_gjson          go_fastjson      	{"😀\g":2,"😀":3}	2	3
go_gjson          go_fastjson      	{"😀\o":2,"😀":3}	2	3
go_gjson          go_fastjson      	{"😀\s":2,"😀":3}	2	3
go_gjson          go_fastjson      	{"😀\u":2,"😀":3}	2	3
go_gjson          go_fastjson      	{"😀\\x00":2,"😀":3}	2	3
go_gjson          go_jsonparser    	{"0"#2,"0":3}	2	3
go_gjson          go_jsonparser    	{"0";2,"0":3}	2	3
go_gjson          go_jsonparser    	{"0"J2,"0":3}	2	3
go_gjson          go_jsonparser    	{"0"O2,"0":3}	2	3
go_gjson          go_jsonparser    	{"0"\2,"0":3}	2	3
go_gjson          go_jsonparser    	{"0"j2,"0":3}	2	3
go_gjson          go_jsonparser    	{"0"o2,"0":3}	2	3
go_gjson          go_jsonparser    	{"0"|2,"0":3}	2	3
go_gjson          go_jsonparser    	{"0"~2,"0":3}	2	3
go_gjson          go_jsonparser    	{"q"#2,"q":3}	2	3
go_gjson          go_jsonparser    	{"q";2,"q":3}	2	3
go_gjson          go_jsonparser    	{"q"J2,"q":3}	2	3
go_gjson          go_jsonparser    	{"q"O2,"q":3}	2	3
go_gjson          go_jsonparser    	{"q"\2,"q":3}	2	3
go_gjson          go_jsonparser    	{"q"j2,"q":3}	2	3
go_gjson          go_jsonparser    	{"q"o2,"q":3}	2	3
go_gjson          go_jsonparser    	{"q"|2,"q":3}	2	3
go_gjson          go_jsonparser    	{"q"~2,"q":3}	2	3
go_gjson          go_jsonparser    	{"""":{"q":2},"q":3}	2	3
go_gjson          go_jsonparser    	{""q"":{"q":2},"q":3}	2	3
go_gjson          go_jsonparser    	{",q":{]"q":2},"q":3}	2	3
go_gjson          go_jsonparser    	{"-q":{]"q":2},"q":3}	2	3
go_gjson          go_jsonparser    	{".q":{]"q":2},"q":3}	2	3
go_gjson          go_jsonparser    	{"0q":{]"q":2},"q":3}	2	3
go_gjson          go_jsonparser    	{"9q":{]"q":2},"q":3}	2	3
go_gjson          go_jsonparser    	{"[q":{]"q":2},"q":3}	2	3
go_gjson          go_jsonparser    	{"]q":{]"q":2},"q":3}	2	3
go_gjson          go_jsonparser    	{"""":{"q":2},"q":3}	2	3
go_gjson          go_jsonparser    	{"w":f{"q":2},"q":3}	2	3
go_gjson          go_jsonparser    	{"w":t{"q":2},"q":3}	2	3
go_gjson          go_jsonparser    	{"w":{)"q":2},"q":3}	2	3
go_gjson          go_jsonparser    	{"w":{]"q":2},"q":3}	2	3
go_gjson          go_jsonparser    	{"😀"#2,"😀":3}	2	3
go_gjson          go_jsonparser    	{"😀";2,"😀":3}	2	3
go_gjson          go_jsonparser    	{"😀"J2,"😀":3}	2	3
go_gjson          go_jsonparser    	{"😀"O2,"😀":3}	2	3
go_gjson          go_jsonparser    	{"😀"\2,"😀":3}	2	3
go_gjson          go_jsonparser    	{"😀"j2,"😀":3}	2	3
go_gjson          go_jsonparser    	{"😀"o2,"😀":3}	2	3
go_gjson          go_jsonparser    	{"😀"|2,"😀":3}	2	3
go_gjson          go_jsonparser    	{"😀"~2,"😀":3}	2	3
go_gjson          java_json        	{"0\'":2,"0":3}	2	3
go_gjson          java_json        	{"q\'":2,"q":3}	2	3
