parser0            parser1            seed                 testcase                  output0  output1
lua_cjson          sqlite3            {"0":2,"0":3}        {"0":2,"0":3}             3        2
lua_cjson          sqlite3            {"q":2,"q":3}        {"q":2,"q":3}             3        2
php_std            c_cjson            {"0":2,"0":3}        {"0":2,"0":3}             3        2
php_std            c_cjson            {"q":2,"q":3}        {"q":2,"q":3}             3        2
php_std            c_frozen           {"q":2,"q":3}        {"q":2,"\u0071":3}        3        2
php_std            c_jsmn             {"q":2,"q":3}        {"q":2,"\u0071":3}        3        2
php_std            c_json_c           {"0":2,"0":3}        {"0":2,"0\u0000":3}       2        3
php_std            c_json_c           {"q":2,"q":3}        {"q":2,"q\u0000":3}       2        3
php_std            c_json_c           {"😀":2,"😀":3}      {"😀":2,"😀\u0000":3}     2        3
php_std            c_mjson            {"0":2,"0":3}        {"0":2,"0":3}             3        2
php_std            c_mjson            {"q":2,"q":3}        {"q":2,"q":3}             3        2
php_std            cpp_mongoose       {"0":2,"0":3}        {"0":2,"0":3}             3        2
php_std            cpp_mongoose       {"q":2,"q":3}        {"q":2,"q":3}             3        2
php_std            cpp_poco           {"0":2,"0":3}        {"0":2,"0\u0000":3}       2        3
php_std            cpp_poco           {"q":2,"q":3}        {"q":2,"q\u0000":3}       2        3
php_std            cpp_poco           {"😀":2,"😀":3}      {"😀":2,"😀\u0000":3}     2        3
php_std            dotnet_newtonsoft  {"q":2,"q":3}        {"q":2,"Q":3}             2        3
php_std            dotnet_newtonsoft  {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
php_std            go_fastjson        {"0":2,"0":3}        {"0":2,"0":3}             3        2
php_std            go_fastjson        {"q":2,"q":3}        {"q":2,"q":3}             3        2
php_std            go_gjson           {"0":2,"0":3}        {"0":2,"0":3}             3        2
php_std            go_gjson           {"q":2,"q":3}        {"q":2,"q":3}             3        2
php_std            go_goccy           {"q":2,"q":3}        {"q":2,"Q":3}             2        3
php_std            go_goccy           {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
php_std            go_json_iterator   {"q":2,"q":3}        {"q":2,"Q":3}             2        3
php_std            go_json_iterator   {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
php_std            go_jsonparser      {"0":2,"0":3}        {"0":2,"0":3}             3        2
php_std            go_jsonparser      {"q":2,"q":3}        {"q":2,"q":3}             3        2
php_std            go_std             {"q":2,"q":3}        {"q":2,"Q":3}             2        3
php_std            go_std             {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
php_std            sqlite3            {"0":2,"0":3}        {"0":2,"0":3}             3        2
php_std            sqlite3            {"q":2,"q":3}        {"q":2,"q":3}             3        2
postgres           c_cjson            {"0":2,"0":3}        {"0":2,"0":3}             3        2
postgres           c_cjson            {"q":2,"q":3}        {"q":2,"q":3}             3        2
postgres           c_frozen           {"q":2,"q":3}        {"q":2,"\u0071":3}        3        2
postgres           c_jsmn             {"q":2,"q":3}        {"q":2,"\u0071":3}        3        2
postgres           c_mjson            {"0":2,"0":3}        {"0":2,"0":3}             3        2
postgres           c_mjson            {"q":2,"q":3}        {"q":2,"q":3}             3        2
postgres           cpp_mongoose       {"0":2,"0":3}        {"0":2,"0":3}             3        2
postgres           cpp_mongoose       {"q":2,"q":3}        {"q":2,"q":3}             3        2
postgres           dotnet_newtonsoft  {"q":2,"q":3}        {"q":2,"Q":3}             2        3
postgres           dotnet_newtonsoft  {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
postgres           go_fastjson        {"0":2,"0":3}        {"0":2,"0":3}             3        2
postgres           go_fastjson        {"q":2,"q":3}        {"q":2,"q":3}             3        2
postgres           go_gjson           {"0":2,"0":3}        {"0":2,"0":3}             3        2
postgres           go_gjson           {"q":2,"q":3}        {"q":2,"q":3}             3        2
postgres           go_goccy           {"q":2,"q":3}        {"q":2,"Q":3}             2        3
postgres           go_goccy           {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
postgres           go_json_iterator   {"q":2,"q":3}        {"q":2,"Q":3}             2        3
postgres           go_json_iterator   {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
postgres           go_jsonparser      {"0":2,"0":3}        {"0":2,"0":3}             3        2
postgres           go_jsonparser      {"q":2,"q":3}        {"q":2,"q":3}             3        2
postgres           go_std             {"q":2,"q":3}        {"q":2,"Q":3}             2        3
postgres           go_std             {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
postgres           sqlite3            {"0":2,"0":3}        {"0":2,"0":3}             3        2
postgres           sqlite3            {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_msgspec     c_cjson            {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_msgspec     c_frozen           {"q":2,"q":3}        {"q":2,"\u0071":3}        3        2
python_msgspec     c_jsmn             {"q":2,"q":3}        {"q":2,"\u0071":3}        3        2
python_msgspec     c_json_c           {"q":2,"q":3}        {"q":2,"q\u0000":3}       2        3
python_msgspec     c_mjson            {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_msgspec     cpp_mongoose       {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_msgspec     cpp_poco           {"q":2,"q":3}        {"q":2,"q\u0000":3}       2        3
python_msgspec     dotnet_newtonsoft  {"q":2,"q":3}        {"q":2,"Q":3}             2        3
python_msgspec     dotnet_newtonsoft  {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
python_msgspec     go_fastjson        {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_msgspec     go_gjson           {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_msgspec     go_goccy           {"q":2,"q":3}        {"q":2,"Q":3}             2        3
python_msgspec     go_goccy           {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
python_msgspec     go_goccy           {"q":2,"q":3}        {"00q":1,"q":2,"Q":3}     2        3
python_msgspec     go_json_iterator   {"q":2,"q":3}        {"q":2,"Q":3}             2        3
python_msgspec     go_json_iterator   {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
python_msgspec     go_jsonparser      {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_msgspec     go_std             {"q":2,"q":3}        {"q":2,"Q":3}             2        3
python_msgspec     go_std             {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
python_msgspec     go_std             {"q":2,"q":3}        {"00q":1,"q":2,"Q":3}     2        3
python_msgspec     java_jackson       {"q":2,"q":3}        {"q":2,"\xffq":3}         2        3
python_msgspec     java_jackson       {"q":2,"q":3}        {"q":2,"\xc1\xb1":3}      2        3
python_msgspec     java_jackson       {"q":2,"q":3}        {"q":2,"\xff\xffq":3}     2        3
python_msgspec     sqlite3            {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_orjson      c_cjson            {"0":2,"0":3}        {"0":2,"0":3}             3        2
python_orjson      c_cjson            {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_orjson      c_frozen           {"q":2,"q":3}        {"q":2,"\u0071":3}        3        2
python_orjson      c_jsmn             {"q":2,"q":3}        {"q":2,"\u0071":3}        3        2
python_orjson      c_json_c           {"0":2,"0":3}        {"0":2,"0\u0000":3}       2        3
python_orjson      c_json_c           {"q":2,"q":3}        {"q":2,"q\u0000":3}       2        3
python_orjson      c_json_c           {"😀":2,"😀":3}      {"😀":2,"😀\u0000":3}     2        3
python_orjson      c_mjson            {"0":2,"0":3}        {"0":2,"0":3}             3        2
python_orjson      c_mjson            {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_orjson      cpp_mongoose       {"0":2,"0":3}        {"0":2,"0":3}             3        2
python_orjson      cpp_mongoose       {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_orjson      cpp_poco           {"0":2,"0":3}        {"0":2,"0\u0000":3}       2        3
python_orjson      cpp_poco           {"q":2,"q":3}        {"q":2,"q\u0000":3}       2        3
python_orjson      cpp_poco           {"😀":2,"😀":3}      {"😀":2,"😀\u0000":3}     2        3
python_orjson      dotnet_newtonsoft  {"q":2,"q":3}        {"q":2,"Q":3}             2        3
python_orjson      dotnet_newtonsoft  {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
python_orjson      go_fastjson        {"0":2,"0":3}        {"0":2,"0":3}             3        2
python_orjson      go_fastjson        {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_orjson      go_gjson           {"0":2,"0":3}        {"0":2,"0":3}             3        2
python_orjson      go_gjson           {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_orjson      go_goccy           {"q":2,"q":3}        {"q":2,"Q":3}             2        3
python_orjson      go_goccy           {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
python_orjson      go_goccy           {"q":2,"q":3}        {"00q":1,"q":2,"Q":3}     2        3
python_orjson      go_json_iterator   {"q":2,"q":3}        {"q":2,"Q":3}             2        3
python_orjson      go_json_iterator   {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
python_orjson      go_json_iterator   {"q":2,"q":3}        {"00q":1,"q":2,"Q":3}     2        3
python_orjson      go_jsonparser      {"0":2,"0":3}        {"0":2,"0":3}             3        2
python_orjson      go_jsonparser      {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_orjson      go_std             {"q":2,"q":3}        {"q":2,"Q":3}             2        3
python_orjson      go_std             {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
python_orjson      sqlite3            {"0":2,"0":3}        {"0":2,"0":3}             3        2
python_orjson      sqlite3            {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_rapidjson   c_cjson            {"0":2,"0":3}        {"0":2,"0":3}             3        2
python_rapidjson   c_cjson            {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_rapidjson   c_frozen           {"q":2,"q":3}        {"q":2,"\u0071":3}        3        2
python_rapidjson   c_jsmn             {"q":2,"q":3}        {"q":2,"\u0071":3}        3        2
python_rapidjson   c_json_c           {"0":2,"0":3}        {"0":2,"0\u0000":3}       2        3
python_rapidjson   c_json_c           {"q":2,"q":3}        {"q":2,"q\u0000":3}       2        3
python_rapidjson   c_json_c           {"😀":2,"😀":3}      {"😀":2,"😀\u0000":3}     2        3
python_rapidjson   c_mjson            {"0":2,"0":3}        {"0":2,"0":3}             3        2
python_rapidjson   c_mjson            {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_rapidjson   cpp_mongoose       {"0":2,"0":3}        {"0":2,"0":3}             3        2
python_rapidjson   cpp_mongoose       {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_rapidjson   cpp_poco           {"0":2,"0":3}        {"0":2,"0\u0000":3}       2        3
python_rapidjson   cpp_poco           {"q":2,"q":3}        {"q":2,"q\u0000":3}       2        3
python_rapidjson   cpp_poco           {"😀":2,"😀":3}      {"😀":2,"😀\u0000":3}     2        3
python_rapidjson   dotnet_newtonsoft  {"q":2,"q":3}        {"q":2,"Q":3}             2        3
python_rapidjson   dotnet_newtonsoft  {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
python_rapidjson   go_fastjson        {"0":2,"0":3}        {"0":2,"0":3}             3        2
python_rapidjson   go_fastjson        {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_rapidjson   go_gjson           {"0":2,"0":3}        {"0":2,"0":3}             3        2
python_rapidjson   go_gjson           {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_rapidjson   go_goccy           {"q":2,"q":3}        {"q":2,"Q":3}             2        3
python_rapidjson   go_goccy           {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
python_rapidjson   go_json_iterator   {"q":2,"q":3}        {"q":2,"Q":3}             2        3
python_rapidjson   go_json_iterator   {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
python_rapidjson   go_jsonparser      {"0":2,"0":3}        {"0":2,"0":3}             3        2
python_rapidjson   go_jsonparser      {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_rapidjson   go_std             {"q":2,"q":3}        {"q":2,"Q":3}             2        3
python_rapidjson   go_std             {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
python_rapidjson   sqlite3            {"0":2,"0":3}        {"0":2,"0":3}             3        2
python_rapidjson   sqlite3            {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_simplejson  c_cjson            {"0":2,"0":3}        {"0":2,"0":3}             3        2
python_simplejson  c_cjson            {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_simplejson  c_frozen           {"q":2,"q":3}        {"q":2,"\u0071":3}        3        2
python_simplejson  c_jsmn             {"q":2,"q":3}        {"q":2,"\u0071":3}        3        2
python_simplejson  c_json_c           {"0":2,"0":3}        {"0":2,"0\u0000":3}       2        3
python_simplejson  c_json_c           {"q":2,"q":3}        {"q":2,"q\u0000":3}       2        3
python_simplejson  c_json_c           {"😀":2,"😀":3}      {"😀":2,"😀\u0000":3}     2        3
python_simplejson  c_mjson            {"0":2,"0":3}        {"0":2,"0":3}             3        2
python_simplejson  c_mjson            {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_simplejson  cpp_mongoose       {"0":2,"0":3}        {"0":2,"0":3}             3        2
python_simplejson  cpp_mongoose       {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_simplejson  cpp_poco           {"0":2,"0":3}        {"0":2,"0\u0000":3}       2        3
python_simplejson  cpp_poco           {"q":2,"q":3}        {"q":2,"q\u0000":3}       2        3
python_simplejson  cpp_poco           {"😀":2,"😀":3}      {"😀":2,"😀\u0000":3}     2        3
python_simplejson  dotnet_newtonsoft  {"q":2,"q":3}        {"q":2,"Q":3}             2        3
python_simplejson  dotnet_newtonsoft  {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
python_simplejson  go_fastjson        {"0":2,"0":3}        {"0":2,"0":3}             3        2
python_simplejson  go_fastjson        {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_simplejson  go_gjson           {"0":2,"0":3}        {"0":2,"0":3}             3        2
python_simplejson  go_gjson           {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_simplejson  go_goccy           {"q":2,"q":3}        {"q":2,"Q":3}             2        3
python_simplejson  go_goccy           {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
python_simplejson  go_json_iterator   {"q":2,"q":3}        {"q":2,"Q":3}             2        3
python_simplejson  go_json_iterator   {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
python_simplejson  go_jsonparser      {"0":2,"0":3}        {"0":2,"0":3}             3        2
python_simplejson  go_jsonparser      {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_simplejson  go_std             {"q":2,"q":3}        {"q":2,"Q":3}             2        3
python_simplejson  go_std             {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
python_simplejson  sqlite3            {"0":2,"0":3}        {"0":2,"0":3}             3        2
python_simplejson  sqlite3            {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_std         c_cjson            {"0":2,"0":3}        {"0":2,"0":3}             3        2
python_std         c_cjson            {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_std         c_frozen           {"q":2,"q":3}        {"q":2,"\u0071":3}        3        2
python_std         c_jsmn             {"q":2,"q":3}        {"q":2,"\u0071":3}        3        2
python_std         c_json_c           {"0":2,"0":3}        {"0":2,"0\u0000":3}       2        3
python_std         c_json_c           {"q":2,"q":3}        {"q":2,"q\u0000":3}       2        3
python_std         c_json_c           {"😀":2,"😀":3}      {"😀":2,"😀\u0000":3}     2        3
python_std         c_mjson            {"0":2,"0":3}        {"0":2,"0":3}             3        2
python_std         c_mjson            {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_std         cpp_mongoose       {"0":2,"0":3}        {"0":2,"0":3}             3        2
python_std         cpp_mongoose       {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_std         cpp_poco           {"0":2,"0":3}        {"0":2,"0\u0000":3}       2        3
python_std         cpp_poco           {"q":2,"q":3}        {"q":2,"q\u0000":3}       2        3
python_std         cpp_poco           {"😀":2,"😀":3}      {"😀":2,"😀\u0000":3}     2        3
python_std         dotnet_newtonsoft  {"q":2,"q":3}        {"q":2,"Q":3}             2        3
python_std         dotnet_newtonsoft  {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
python_std         go_fastjson        {"0":2,"0":3}        {"0":2,"0":3}             3        2
python_std         go_fastjson        {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_std         go_gjson           {"0":2,"0":3}        {"0":2,"0":3}             3        2
python_std         go_gjson           {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_std         go_goccy           {"q":2,"q":3}        {"q":2,"Q":3}             2        3
python_std         go_goccy           {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
python_std         go_json_iterator   {"q":2,"q":3}        {"q":2,"Q":3}             2        3
python_std         go_json_iterator   {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
python_std         go_jsonparser      {"0":2,"0":3}        {"0":2,"0":3}             3        2
python_std         go_jsonparser      {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_std         go_std             {"q":2,"q":3}        {"q":2,"Q":3}             2        3
python_std         go_std             {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
python_std         sqlite3            {"0":2,"0":3}        {"0":2,"0":3}             3        2
python_std         sqlite3            {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_ujson       c_cjson            {"0":2,"0":3}        {"0":2,"0":3}             3        2
python_ujson       c_cjson            {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_ujson       c_frozen           {"q":2,"q":3}        {"q":2,"\u0071":3}        3        2
python_ujson       c_jsmn             {"q":2,"q":3}        {"q":2,"\u0071":3}        3        2
python_ujson       c_json_c           {"0":2,"0":3}        {"0":2,"0\u0000":3}       2        3
python_ujson       c_json_c           {"q":2,"q":3}        {"q":2,"q\u0000":3}       2        3
python_ujson       c_json_c           {"😀":2,"😀":3}      {"😀":2,"😀\u0000":3}     2        3
python_ujson       c_mjson            {"0":2,"0":3}        {"0":2,"0":3}             3        2
python_ujson       c_mjson            {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_ujson       cpp_mongoose       {"0":2,"0":3}        {"0":2,"0":3}             3        2
python_ujson       cpp_mongoose       {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_ujson       cpp_poco           {"0":2,"0":3}        {"0":2,"0\u0000":3}       2        3
python_ujson       cpp_poco           {"q":2,"q":3}        {"q":2,"q\u0000":3}       2        3
python_ujson       cpp_poco           {"😀":2,"😀":3}      {"😀":2,"😀\u0000":3}     2        3
python_ujson       dotnet_newtonsoft  {"q":2,"q":3}        {"q":2,"Q":3}             2        3
python_ujson       dotnet_newtonsoft  {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
python_ujson       go_fastjson        {"0":2,"0":3}        {"0":2,"0":3}             3        2
python_ujson       go_fastjson        {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_ujson       go_gjson           {"0":2,"0":3}        {"0":2,"0":3}             3        2
python_ujson       go_gjson           {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_ujson       go_goccy           {"q":2,"q":3}        {"q":2,"Q":3}             2        3
python_ujson       go_goccy           {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
python_ujson       go_json_iterator   {"q":2,"q":3}        {"q":2,"Q":3}             2        3
python_ujson       go_json_iterator   {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
python_ujson       go_jsonparser      {"0":2,"0":3}        {"0":2,"0":3}             3        2
python_ujson       go_jsonparser      {"q":2,"q":3}        {"q":2,"q":3}             3        2
python_ujson       go_std             {"q":2,"q":3}        {"q":2,"Q":3}             2        3
python_ujson       go_std             {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
python_ujson       sqlite3            {"0":2,"0":3}        {"0":2,"0":3}             3        2
python_ujson       sqlite3            {"q":2,"q":3}        {"q":2,"q":3}             3        2
ruby_std           c_cjson            {"0":2,"0":3}        {"0":2,"0":3}             3        2
ruby_std           c_cjson            {"q":2,"q":3}        {"q":2,"q":3}             3        2
ruby_std           c_frozen           {"q":2,"q":3}        {"q":2,"\q":3}            3        2
ruby_std           c_frozen           {"q":2,"q":3}        {"q":2,"\u0071":3}        3        2
ruby_std           c_jsmn             {"q":2,"q":3}        {"q":2,"\u0071":3}        3        2
ruby_std           c_json_c           {"0":2,"0":3}        {"0":2,"0\u0000":3}       2        3
ruby_std           c_json_c           {"q":2,"q":3}        {"q":2,"q\u0000":3}       2        3
ruby_std           c_mjson            {"0":2,"0":3}        {"0":2,"0":3}             3        2
ruby_std           c_mjson            {"q":2,"q":3}        {"q":2,"q":3}             3        2
ruby_std           cpp_mongoose       {"0":2,"0":3}        {"0":2,"0":3}             3        2
ruby_std           cpp_mongoose       {"q":2,"q":3}        {"q":2,"q":3}             3        2
ruby_std           cpp_poco           {"0":2,"0":3}        {"0":2,"0\u0000":3}       2        3
ruby_std           cpp_poco           {"q":2,"q":3}        {"q":2,"q\u0000":3}       2        3
ruby_std           dotnet_newtonsoft  {"q":2,"q":3}        {"q":2,"Q":3}             2        3
ruby_std           dotnet_newtonsoft  {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
ruby_std           go_fastjson        {"0":2,"0":3}        {"0":2,"0":3}             3        2
ruby_std           go_fastjson        {"q":2,"q":3}        {"q":2,"q":3}             3        2
ruby_std           go_gjson           {"0":2,"0":3}        {"0":2,"0":3}             3        2
ruby_std           go_gjson           {"q":2,"q":3}        {"q":2,"q":3}             3        2
ruby_std           go_goccy           {"q":2,"q":3}        {"q":2,"Q":3}             2        3
ruby_std           go_goccy           {"q":2,"q":3}        {"q":2,"\#q":3}           2        3
ruby_std           go_goccy           {"q":2,"q":3}        {"q":2,"\0q":3}           2        3
ruby_std           go_goccy           {"q":2,"q":3}        {"q":2,"\]q":3}           2        3
ruby_std           go_goccy           {"q":2,"q":3}        {"q":2,"\cq":3}           2        3
ruby_std           go_goccy           {"q":2,"q":3}        {"q":2,"\gq":3}           2        3
ruby_std           go_goccy           {"q":2,"q":3}        {"q":2,"\oq":3}           2        3
ruby_std           go_goccy           {"q":2,"q":3}        {"q":2,"\sq":3}           2        3
ruby_std           go_goccy           {"q":2,"q":3}        {"q":2,"\vq":3}           2        3
ruby_std           go_goccy           {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
ruby_std           go_json_iterator   {"q":2,"q":3}        {"q":2,"Q":3}             2        3
ruby_std           go_json_iterator   {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
ruby_std           go_jsonparser      {"0":2,"0":3}        {"0":2,"0":3}             3        2
ruby_std           go_jsonparser      {"q":2,"q":3}        {"q":2,"q":3}             3        2
ruby_std           go_std             {"q":2,"q":3}        {"q":2,"Q":3}             2        3
ruby_std           go_std             {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
ruby_std           java_jackson       {"0":2,"0":3}        {"0":2,"\xff0":3}         2        3
ruby_std           java_jackson       {"0":2,"0":3}        {"0":2,"\xc0\xb0":3}      2        3
ruby_std           java_jackson       {"0":2,"0":3}        {"0":2,"\xff\xff0":3}     2        3
ruby_std           java_jackson       {"q":2,"q":3}        {"q":2,"\xffq":3}         2        3
ruby_std           java_jackson       {"q":2,"q":3}        {"q":2,"\xc1\xb1":3}      2        3
ruby_std           java_jackson       {"q":2,"q":3}        {"q":2,"\xff\xffq":3}     2        3
ruby_std           js_json5           {"0":2,"0":3}        {"0":2,"\0":3}            3        2
ruby_std           sqlite3            {"0":2,"0":3}        {"0":2,"0":3}             3        2
ruby_std           sqlite3            {"q":2,"q":3}        {"q":2,"q":3}             3        2
rust_json          c_cjson            {"0":2,"0":3}        {"0":2,"0":3}             3        2
rust_json          c_cjson            {"q":2,"q":3}        {"q":2,"q":3}             3        2
rust_json          c_frozen           {"q":2,"q":3}        {"q":2,"\u0071":3}        3        2
rust_json          c_jsmn             {"q":2,"q":3}        {"q":2,"\u0071":3}        3        2
rust_json          c_json_c           {"0":2,"0":3}        {"0":2,"0\u0000":3}       2        3
rust_json          c_json_c           {"q":2,"q":3}        {"q":2,"q\u0000":3}       2        3
rust_json          c_json_c           {"😀":2,"😀":3}      {"😀":2,"😀\u0000":3}     2        3
rust_json          c_json_parser      {"😀":2,"😀":3}      {"😀":2,"😀":2,"\xf0":3}  2        3
rust_json          c_mjson            {"0":2,"0":3}        {"0":2,"0":3}             3        2
rust_json          c_mjson            {"q":2,"q":3}        {"q":2,"q":3}             3        2
rust_json          cpp_mongoose       {"0":2,"0":3}        {"0":2,"0":3}             3        2
rust_json          cpp_mongoose       {"q":2,"q":3}        {"q":2,"q":3}             3        2
rust_json          cpp_poco           {"0":2,"0":3}        {"0":2,"0\u0000":3}       2        3
rust_json          cpp_poco           {"q":2,"q":3}        {"q":2,"q\u0000":3}       2        3
rust_json          cpp_poco           {"😀":2,"😀":3}      {"😀":2,"😀\u0000":3}     2        3
rust_json          dotnet_newtonsoft  {"q":2,"q":3}        {"q":2,"Q":3}             2        3
rust_json          dotnet_newtonsoft  {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
rust_json          go_fastjson        {"0":2,"0":3}        {"0":2,"0":3}             3        2
rust_json          go_fastjson        {"q":2,"q":3}        {"q":2,"q":3}             3        2
rust_json          go_gjson           {"0":2,"0":3}        {"0":2,"0":3}             3        2
rust_json          go_gjson           {"q":2,"q":3}        {"q":2,"q":3}             3        2
rust_json          go_goccy           {"q":2,"q":3}        {"q":2,"Q":3}             2        3
rust_json          go_goccy           {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
rust_json          go_json_iterator   {"q":2,"q":3}        {"q":2,"Q":3}             2        3
rust_json          go_json_iterator   {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
rust_json          go_jsonparser      {"0":2,"0":3}        {"0":2,"0":3}             3        2
rust_json          go_jsonparser      {"q":2,"q":3}        {"q":2,"q":3}             3        2
rust_json          go_std             {"q":2,"q":3}        {"q":2,"Q":3}             2        3
rust_json          go_std             {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
rust_json          java_jackson       {"0":2,"0":3}        {"0":2,"\xff0":3}         2        3
rust_json          java_jackson       {"0":2,"0":3}        {"0":2,"\xc0\xb0":3}      2        3
rust_json          java_jackson       {"0":2,"0":3}        {"0":2,"\xff\xff0":3}     2        3
rust_json          java_jackson       {"q":2,"q":3}        {"q":2,"\xffq":3}         2        3
rust_json          java_jackson       {"q":2,"q":3}        {"q":2,"\xc1\xb1":3}      2        3
rust_json          java_jackson       {"q":2,"q":3}        {"q":2,"\xff\xffq":3}     2        3
rust_json          sqlite3            {"0":2,"0":3}        {"0":2,"0":3}             3        2
rust_json          sqlite3            {"q":2,"q":3}        {"q":2,"q":3}             3        2
rust_jsonc         c_cjson            {"0":2,"0":3}        {"0":2,"0":3}             3        2
rust_jsonc         c_cjson            {"q":2,"q":3}        {"q":2,"q":3}             3        2
rust_jsonc         c_frozen           {"q":2,"q":3}        {"q":2,"\u0071":3}        3        2
rust_jsonc         c_frozen           {"q":2,"q":3}        {"q":2\xc2\x85"q":3}      3        2
rust_jsonc         c_frozen           {"q":2,"q":3}        {"q":2\xc2\xa0"q":3}      3        2
rust_jsonc         c_frozen           {"q":2,"q":3}        {"q":2,"q":\xc2\x853}     3        2
rust_jsonc         c_frozen           {"q":2,"q":3}        {"q":2,"q"\xc2\x85:3}     3        2
rust_jsonc         c_frozen           {"q":2,"q":3}        {"q":2,"q"\xc2\xa0:3}     3        2
rust_jsonc         c_frozen           {"q":2,"q":3}        {"q":2,\xc2\x85"q":3}     3        2
rust_jsonc         c_frozen           {"q":2,"q":3}        {"q":2,\xc2\xa0"q":3}     3        2
rust_jsonc         c_frozen           {"q":2,"q":3}        {"q":2\xc2\x85,"q":3}     3        2
rust_jsonc         c_frozen           {"q":2,"q":3}        {"q":2\xc2\xa0,"q":3}     3        2
rust_jsonc         c_frozen           {"😀":2,"😀":3}      {"😀":2\xc2\x85"😀":3}    3        2
